distance,contrast,probe,eye,individual
570,1.8804,lens3_191,RE1,191_20
575,1.857266667,lens3_191,RE1,191_20
580,1.853833333,lens3_191,RE1,191_20
585,1.839633333,lens3_191,RE1,191_20
590,1.819033333,lens3_191,RE1,191_20
595,1.7726,lens3_191,RE1,191_20
600,1.765,lens3_191,RE1,191_20
605,1.773933333,lens3_191,RE1,191_20
610,1.745133333,lens3_191,RE1,191_20
615,1.742366667,lens3_191,RE1,191_20
620,1.7426,lens3_191,RE1,191_20
625,1.7216,lens3_191,RE1,191_20
630,1.7265,lens3_191,RE1,191_20
635,1.712333333,lens3_191,RE1,191_20
640,1.727366667,lens3_191,RE1,191_20
645,1.713,lens3_191,RE1,191_20
650,1.698133333,lens3_191,RE1,191_20
655,1.697133333,lens3_191,RE1,191_20
660,1.6752,lens3_191,RE1,191_20
665,1.678166667,lens3_191,RE1,191_20
670,1.662133333,lens3_191,RE1,191_20
675,1.6358,lens3_191,RE1,191_20
185,2.055166667,lens3_191,RE2,191_20
190,2.052133333,lens3_191,RE2,191_20
195,2.058433333,lens3_191,RE2,191_20
200,2.100066667,lens3_191,RE2,191_20
205,2.141766667,lens3_191,RE2,191_20
210,2.1905,lens3_191,RE2,191_20
215,2.225966667,lens3_191,RE2,191_20
220,2.2252,lens3_191,RE2,191_20
225,2.240933333,lens3_191,RE2,191_20
230,2.250533333,lens3_191,RE2,191_20
235,2.253,lens3_191,RE2,191_20
240,2.255433333,lens3_191,RE2,191_20
245,2.248066667,lens3_191,RE2,191_20
250,2.2806,lens3_191,RE2,191_20
255,2.3328,lens3_191,RE2,191_20
260,2.3655,lens3_191,RE2,191_20
265,2.3692,lens3_191,RE2,191_20
270,2.404066667,lens3_191,RE2,191_20
275,2.431933333,lens3_191,RE2,191_20
280,2.445633333,lens3_191,RE2,191_20
285,2.409433333,lens3_191,RE2,191_20
290,2.407366667,lens3_191,RE2,191_20
295,2.430733333,lens3_191,RE2,191_20
300,2.466666667,lens3_191,RE2,191_20
305,2.501533333,lens3_191,RE2,191_20
310,2.486166667,lens3_191,RE2,191_20
315,2.4703,lens3_191,RE2,191_20
320,2.484833333,lens3_191,RE2,191_20
325,2.506666667,lens3_191,RE2,191_20
330,2.519966667,lens3_191,RE2,191_20
335,2.535233333,lens3_191,RE2,191_20
340,2.594566667,lens3_191,RE2,191_20
345,2.6261,lens3_191,RE2,191_20
350,2.782766667,lens3_191,RE2,191_20
355,2.972,lens3_191,RE2,191_20
360,3.157366667,lens3_191,RE2,191_20
365,3.258666667,lens3_191,RE2,191_20
370,3.317533333,lens3_191,RE2,191_20
375,3.322233333,lens3_191,RE2,191_20
380,3.2156,lens3_191,RE2,191_20
385,3.102,lens3_191,RE2,191_20
390,3.008066667,lens3_191,RE2,191_20
395,2.9566,lens3_191,RE2,191_20
400,2.879833333,lens3_191,RE2,191_20
405,2.7939,lens3_191,RE2,191_20
410,2.734533333,lens3_191,RE2,191_20
415,2.681866667,lens3_191,RE2,191_20
420,2.663066667,lens3_191,RE2,191_20
425,2.6665,lens3_191,RE2,191_20
430,2.6652,lens3_191,RE2,191_20
435,2.653266667,lens3_191,RE2,191_20
440,2.5796,lens3_191,RE2,191_20
445,2.550466667,lens3_191,RE2,191_20
450,2.5117,lens3_191,RE2,191_20
455,2.481266667,lens3_191,RE2,191_20
460,2.411533333,lens3_191,RE2,191_20
465,2.328433333,lens3_191,RE2,191_20
470,2.263433333,lens3_191,RE2,191_20
475,2.286133333,lens3_191,RE2,191_20
480,2.265166667,lens3_191,RE2,191_20
485,2.2718,lens3_191,RE2,191_20
490,2.239066667,lens3_191,RE2,191_20
495,2.188933333,lens3_191,RE2,191_20
500,2.1431,lens3_191,RE2,191_20
505,2.136666667,lens3_191,RE2,191_20
510,2.121733333,lens3_191,RE2,191_20
515,2.1488,lens3_191,RE2,191_20
520,2.1612,lens3_191,RE2,191_20
525,2.162433333,lens3_191,RE2,191_20
530,2.1442,lens3_191,RE2,191_20
535,2.1188,lens3_191,RE2,191_20
540,2.0428,lens3_191,RE2,191_20
545,2.007166667,lens3_191,RE2,191_20
550,1.9753,lens3_191,RE2,191_20
555,1.9474,lens3_191,RE2,191_20
560,1.9304,lens3_191,RE2,191_20
565,1.9016,lens3_191,RE2,191_20
570,1.868666667,lens3_191,RE2,191_20
575,1.849933333,lens3_191,RE2,191_20
580,1.830266667,lens3_191,RE2,191_20
585,1.8038,lens3_191,RE2,191_20
590,1.788266667,lens3_191,RE2,191_20
595,1.757333333,lens3_191,RE2,191_20
600,1.734,lens3_191,RE2,191_20
605,1.7021,lens3_191,RE2,191_20
610,1.662833333,lens3_191,RE2,191_20
615,1.6545,lens3_191,RE2,191_20
620,1.6407,lens3_191,RE2,191_20
625,1.642766667,lens3_191,RE2,191_20
630,1.638733333,lens3_191,RE2,191_20
635,1.632133333,lens3_191,RE2,191_20
640,1.606033333,lens3_191,RE2,191_20
645,1.616833333,lens3_191,RE2,191_20
650,1.572666667,lens3_191,RE2,191_20
655,1.575266667,lens3_191,RE2,191_20
660,1.561833333,lens3_191,RE2,191_20
665,1.545633333,lens3_191,RE2,191_20
670,1.526066667,lens3_191,RE2,191_20
675,1.504166667,lens3_191,RE2,191_20
185,1.685133333,lens3_191,LE1,191_21
190,1.7153,lens3_191,LE1,191_21
195,1.7148,lens3_191,LE1,191_21
200,1.720733333,lens3_191,LE1,191_21
205,1.718733333,lens3_191,LE1,191_21
210,1.720733333,lens3_191,LE1,191_21
215,1.744066667,lens3_191,LE1,191_21
220,1.7495,lens3_191,LE1,191_21
225,1.776933333,lens3_191,LE1,191_21
230,1.7799,lens3_191,LE1,191_21
235,1.798466667,lens3_191,LE1,191_21
240,1.817133333,lens3_191,LE1,191_21
245,1.8424,lens3_191,LE1,191_21
250,1.8471,lens3_191,LE1,191_21
255,1.829033333,lens3_191,LE1,191_21
260,1.8154,lens3_191,LE1,191_21
265,1.815766667,lens3_191,LE1,191_21
270,1.794466667,lens3_191,LE1,191_21
275,1.780466667,lens3_191,LE1,191_21
280,1.7899,lens3_191,LE1,191_21
285,1.811066667,lens3_191,LE1,191_21
290,1.8368,lens3_191,LE1,191_21
295,1.9024,lens3_191,LE1,191_21
300,1.909866667,lens3_191,LE1,191_21
305,1.911166667,lens3_191,LE1,191_21
310,1.9219,lens3_191,LE1,191_21
315,1.946066667,lens3_191,LE1,191_21
320,1.9493,lens3_191,LE1,191_21
325,1.921066667,lens3_191,LE1,191_21
330,1.916166667,lens3_191,LE1,191_21
335,1.9132,lens3_191,LE1,191_21
340,1.9091,lens3_191,LE1,191_21
345,1.915566667,lens3_191,LE1,191_21
350,1.931166667,lens3_191,LE1,191_21
355,2.013866667,lens3_191,LE1,191_21
360,2.042766667,lens3_191,LE1,191_21
365,2.0684,lens3_191,LE1,191_21
370,2.0756,lens3_191,LE1,191_21
375,2.0552,lens3_191,LE1,191_21
380,1.995666667,lens3_191,LE1,191_21
385,2.012833333,lens3_191,LE1,191_21
390,2.053366667,lens3_191,LE1,191_21
395,2.118966667,lens3_191,LE1,191_21
400,2.168433333,lens3_191,LE1,191_21
405,2.213866667,lens3_191,LE1,191_21
410,2.245933333,lens3_191,LE1,191_21
415,2.254033333,lens3_191,LE1,191_21
420,2.2894,lens3_191,LE1,191_21
425,2.286066667,lens3_191,LE1,191_21
430,2.252166667,lens3_191,LE1,191_21
435,2.265966667,lens3_191,LE1,191_21
440,2.2711,lens3_191,LE1,191_21
445,2.2864,lens3_191,LE1,191_21
450,2.2805,lens3_191,LE1,191_21
455,2.312166667,lens3_191,LE1,191_21
460,2.3063,lens3_191,LE1,191_21
465,2.328466667,lens3_191,LE1,191_21
470,2.334333333,lens3_191,LE1,191_21
475,2.309133333,lens3_191,LE1,191_21
480,2.286366667,lens3_191,LE1,191_21
485,2.225833333,lens3_191,LE1,191_21
490,2.1621,lens3_191,LE1,191_21
495,2.1297,lens3_191,LE1,191_21
500,2.085033333,lens3_191,LE1,191_21
505,2.052233333,lens3_191,LE1,191_21
510,2.045833333,lens3_191,LE1,191_21
515,2.0086,lens3_191,LE1,191_21
520,2.020233333,lens3_191,LE1,191_21
525,2.017033333,lens3_191,LE1,191_21
530,2.0381,lens3_191,LE1,191_21
535,2.038866667,lens3_191,LE1,191_21
540,2.014333333,lens3_191,LE1,191_21
545,2.0005,lens3_191,LE1,191_21
550,1.990266667,lens3_191,LE1,191_21
555,2.010233333,lens3_191,LE1,191_21
560,2.005833333,lens3_191,LE1,191_21
565,1.987066667,lens3_191,LE1,191_21
570,1.969433333,lens3_191,LE1,191_21
575,1.947033333,lens3_191,LE1,191_21
580,1.9506,lens3_191,LE1,191_21
585,1.964933333,lens3_191,LE1,191_21
590,1.988733333,lens3_191,LE1,191_21
595,2.010166667,lens3_191,LE1,191_21
600,2.031233333,lens3_191,LE1,191_21
605,1.9963,lens3_191,LE1,191_21
610,1.9598,lens3_191,LE1,191_21
615,1.934533333,lens3_191,LE1,191_21
620,1.870366667,lens3_191,LE1,191_21
625,1.8651,lens3_191,LE1,191_21
630,1.846466667,lens3_191,LE1,191_21
635,1.853566667,lens3_191,LE1,191_21
640,1.8495,lens3_191,LE1,191_21
645,1.841966667,lens3_191,LE1,191_21
650,1.8316,lens3_191,LE1,191_21
655,1.803066667,lens3_191,LE1,191_21
660,1.7865,lens3_191,LE1,191_21
665,1.7542,lens3_191,LE1,191_21
670,1.725166667,lens3_191,LE1,191_21
675,1.708666667,lens3_191,LE1,191_21
185,1.861333333,lens3_191,LE2,191_21
190,1.885033333,lens3_191,LE2,191_21
195,1.914333333,lens3_191,LE2,191_21
200,1.9169,lens3_191,LE2,191_21
205,1.930733333,lens3_191,LE2,191_21
210,1.936,lens3_191,LE2,191_21
215,1.961566667,lens3_191,LE2,191_21
220,1.957633333,lens3_191,LE2,191_21
225,1.979033333,lens3_191,LE2,191_21
230,1.972033333,lens3_191,LE2,191_21
235,1.967233333,lens3_191,LE2,191_21
240,1.949166667,lens3_191,LE2,191_21
245,1.956366667,lens3_191,LE2,191_21
250,1.982266667,lens3_191,LE2,191_21
255,2.004033333,lens3_191,LE2,191_21
260,2.0387,lens3_191,LE2,191_21
265,2.0453,lens3_191,LE2,191_21
270,2.034233333,lens3_191,LE2,191_21
275,2.022166667,lens3_191,LE2,191_21
280,2.031966667,lens3_191,LE2,191_21
285,2.009933333,lens3_191,LE2,191_21
290,2.006866667,lens3_191,LE2,191_21
295,2.083966667,lens3_191,LE2,191_21
300,2.177533333,lens3_191,LE2,191_21
305,2.272133333,lens3_191,LE2,191_21
310,2.330833333,lens3_191,LE2,191_21
315,2.3301,lens3_191,LE2,191_21
320,2.296533333,lens3_191,LE2,191_21
325,2.250466667,lens3_191,LE2,191_21
330,2.227466667,lens3_191,LE2,191_21
335,2.237233333,lens3_191,LE2,191_21
340,2.2417,lens3_191,LE2,191_21
345,2.267,lens3_191,LE2,191_21
350,2.268266667,lens3_191,LE2,191_21
355,2.2697,lens3_191,LE2,191_21
360,2.2771,lens3_191,LE2,191_21
365,2.317766667,lens3_191,LE2,191_21
370,2.3828,lens3_191,LE2,191_21
375,2.464366667,lens3_191,LE2,191_21
380,2.5317,lens3_191,LE2,191_21
385,2.563966667,lens3_191,LE2,191_21
390,2.595766667,lens3_191,LE2,191_21
395,2.600566667,lens3_191,LE2,191_21
400,2.589166667,lens3_191,LE2,191_21
405,2.558,lens3_191,LE2,191_21
410,2.522,lens3_191,LE2,191_21
415,2.447,lens3_191,LE2,191_21
420,2.387733333,lens3_191,LE2,191_21
425,2.317533333,lens3_191,LE2,191_21
430,2.255333333,lens3_191,LE2,191_21
435,2.2184,lens3_191,LE2,191_21
440,2.160133333,lens3_191,LE2,191_21
445,2.137766667,lens3_191,LE2,191_21
450,2.1122,lens3_191,LE2,191_21
455,2.110733333,lens3_191,LE2,191_21
460,2.0649,lens3_191,LE2,191_21
465,2.016566667,lens3_191,LE2,191_21
470,1.978433333,lens3_191,LE2,191_21
475,1.946133333,lens3_191,LE2,191_21
480,1.9239,lens3_191,LE2,191_21
485,1.9046,lens3_191,LE2,191_21
490,1.8943,lens3_191,LE2,191_21
495,1.879933333,lens3_191,LE2,191_21
500,1.856966667,lens3_191,LE2,191_21
505,1.8294,lens3_191,LE2,191_21
510,1.820633333,lens3_191,LE2,191_21
515,1.835233333,lens3_191,LE2,191_21
520,1.8329,lens3_191,LE2,191_21
525,1.855566667,lens3_191,LE2,191_21
530,1.866733333,lens3_191,LE2,191_21
535,1.869133333,lens3_191,LE2,191_21
540,1.863133333,lens3_191,LE2,191_21
545,1.846033333,lens3_191,LE2,191_21
550,1.844366667,lens3_191,LE2,191_21
555,1.8383,lens3_191,LE2,191_21
560,1.807,lens3_191,LE2,191_21
565,1.756933333,lens3_191,LE2,191_21
570,1.739666667,lens3_191,LE2,191_21
575,1.689366667,lens3_191,LE2,191_21
580,1.665266667,lens3_191,LE2,191_21
585,1.634933333,lens3_191,LE2,191_21
590,1.6009,lens3_191,LE2,191_21
595,1.579,lens3_191,LE2,191_21
600,1.565366667,lens3_191,LE2,191_21
605,1.555066667,lens3_191,LE2,191_21
610,1.532,lens3_191,LE2,191_21
615,1.5099,lens3_191,LE2,191_21
620,1.506933333,lens3_191,LE2,191_21
625,1.492833333,lens3_191,LE2,191_21
630,1.465166667,lens3_191,LE2,191_21
635,1.4493,lens3_191,LE2,191_21
640,1.4346,lens3_191,LE2,191_21
645,1.420566667,lens3_191,LE2,191_21
650,1.416233333,lens3_191,LE2,191_21
655,1.4157,lens3_191,LE2,191_21
660,1.423033333,lens3_191,LE2,191_21
665,1.415033333,lens3_191,LE2,191_21
670,1.411833333,lens3_191,LE2,191_21
675,1.400933333,lens3_191,LE2,191_21
185,1.6915,lens3_191,RE1,191_21
190,1.703366667,lens3_191,RE1,191_21
195,1.729833333,lens3_191,RE1,191_21
200,1.770166667,lens3_191,RE1,191_21
205,1.788933333,lens3_191,RE1,191_21
210,1.8226,lens3_191,RE1,191_21
215,1.8314,lens3_191,RE1,191_21
220,1.8545,lens3_191,RE1,191_21
225,1.866333333,lens3_191,RE1,191_21
230,1.8769,lens3_191,RE1,191_21
235,1.888533333,lens3_191,RE1,191_21
240,1.909866667,lens3_191,RE1,191_21
245,1.922866667,lens3_191,RE1,191_21
250,1.9332,lens3_191,RE1,191_21
255,1.943066667,lens3_191,RE1,191_21
260,1.961233333,lens3_191,RE1,191_21
265,1.9813,lens3_191,RE1,191_21
270,1.997933333,lens3_191,RE1,191_21
275,2.026533333,lens3_191,RE1,191_21
280,2.0631,lens3_191,RE1,191_21
285,2.077433333,lens3_191,RE1,191_21
290,2.120766667,lens3_191,RE1,191_21
295,2.166666667,lens3_191,RE1,191_21
300,2.1844,lens3_191,RE1,191_21
305,2.216533333,lens3_191,RE1,191_21
310,2.228966667,lens3_191,RE1,191_21
315,2.225766667,lens3_191,RE1,191_21
320,2.2289,lens3_191,RE1,191_21
325,2.221333333,lens3_191,RE1,191_21
330,2.217933333,lens3_191,RE1,191_21
335,2.233933333,lens3_191,RE1,191_21
340,2.243966667,lens3_191,RE1,191_21
345,2.226133333,lens3_191,RE1,191_21
350,2.2328,lens3_191,RE1,191_21
355,2.217066667,lens3_191,RE1,191_21
360,2.214333333,lens3_191,RE1,191_21
365,2.1965,lens3_191,RE1,191_21
370,2.1455,lens3_191,RE1,191_21
375,2.143233333,lens3_191,RE1,191_21
380,2.196166667,lens3_191,RE1,191_21
385,2.297233333,lens3_191,RE1,191_21
390,2.389866667,lens3_191,RE1,191_21
395,2.500033333,lens3_191,RE1,191_21
400,2.634133333,lens3_191,RE1,191_21
405,2.699666667,lens3_191,RE1,191_21
410,2.721566667,lens3_191,RE1,191_21
415,2.691266667,lens3_191,RE1,191_21
420,2.618333333,lens3_191,RE1,191_21
425,2.513,lens3_191,RE1,191_21
430,2.4143,lens3_191,RE1,191_21
435,2.330166667,lens3_191,RE1,191_21
440,2.265233333,lens3_191,RE1,191_21
445,2.242633333,lens3_191,RE1,191_21
450,2.236366667,lens3_191,RE1,191_21
455,2.2492,lens3_191,RE1,191_21
460,2.269466667,lens3_191,RE1,191_21
465,2.2849,lens3_191,RE1,191_21
470,2.2748,lens3_191,RE1,191_21
475,2.2531,lens3_191,RE1,191_21
480,2.242766667,lens3_191,RE1,191_21
485,2.239633333,lens3_191,RE1,191_21
490,2.232066667,lens3_191,RE1,191_21
495,2.2443,lens3_191,RE1,191_21
500,2.254733333,lens3_191,RE1,191_21
505,2.2736,lens3_191,RE1,191_21
510,2.294666667,lens3_191,RE1,191_21
515,2.310766667,lens3_191,RE1,191_21
520,2.3343,lens3_191,RE1,191_21
525,2.344733333,lens3_191,RE1,191_21
530,2.311466667,lens3_191,RE1,191_21
535,2.288333333,lens3_191,RE1,191_21
540,2.271,lens3_191,RE1,191_21
545,2.2652,lens3_191,RE1,191_21
550,2.258033333,lens3_191,RE1,191_21
555,2.227433333,lens3_191,RE1,191_21
560,2.197433333,lens3_191,RE1,191_21
565,2.152866667,lens3_191,RE1,191_21
570,2.1294,lens3_191,RE1,191_21
575,2.1328,lens3_191,RE1,191_21
580,2.121233333,lens3_191,RE1,191_21
585,2.086933333,lens3_191,RE1,191_21
590,2.048066667,lens3_191,RE1,191_21
595,2.0465,lens3_191,RE1,191_21
600,2.019433333,lens3_191,RE1,191_21
605,1.998233333,lens3_191,RE1,191_21
610,2.006766667,lens3_191,RE1,191_21
615,1.977833333,lens3_191,RE1,191_21
620,1.972166667,lens3_191,RE1,191_21
625,1.985066667,lens3_191,RE1,191_21
630,1.9841,lens3_191,RE1,191_21
635,1.963966667,lens3_191,RE1,191_21
640,1.967666667,lens3_191,RE1,191_21
645,1.976,lens3_191,RE1,191_21
650,1.957733333,lens3_191,RE1,191_21
655,1.957966667,lens3_191,RE1,191_21
660,1.9502,lens3_191,RE1,191_21
665,1.950833333,lens3_191,RE1,191_21
670,1.9379,lens3_191,RE1,191_21
675,1.930166667,lens3_191,RE1,191_21
185,1.875633333,lens3_191,RE2,191_21
190,1.921733333,lens3_191,RE2,191_21
195,1.948766667,lens3_191,RE2,191_21
200,1.966633333,lens3_191,RE2,191_21
205,1.964233333,lens3_191,RE2,191_21
210,1.964133333,lens3_191,RE2,191_21
215,1.932233333,lens3_191,RE2,191_21
220,1.918933333,lens3_191,RE2,191_21
225,1.926333333,lens3_191,RE2,191_21
230,1.929933333,lens3_191,RE2,191_21
235,1.9206,lens3_191,RE2,191_21
240,1.953933333,lens3_191,RE2,191_21
245,1.968633333,lens3_191,RE2,191_21
250,1.973066667,lens3_191,RE2,191_21
255,2.003133333,lens3_191,RE2,191_21
260,2.0065,lens3_191,RE2,191_21
265,2.018166667,lens3_191,RE2,191_21
270,2.027433333,lens3_191,RE2,191_21
275,2.033666667,lens3_191,RE2,191_21
280,2.0061,lens3_191,RE2,191_21
285,2.008666667,lens3_191,RE2,191_21
290,1.984133333,lens3_191,RE2,191_21
295,1.980133333,lens3_191,RE2,191_21
300,1.990033333,lens3_191,RE2,191_21
305,1.998333333,lens3_191,RE2,191_21
310,2.011533333,lens3_191,RE2,191_21
315,2.039366667,lens3_191,RE2,191_21
320,2.106833333,lens3_191,RE2,191_21
325,2.173433333,lens3_191,RE2,191_21
330,2.213366667,lens3_191,RE2,191_21
335,2.2312,lens3_191,RE2,191_21
340,2.217466667,lens3_191,RE2,191_21
345,2.174466667,lens3_191,RE2,191_21
350,2.119233333,lens3_191,RE2,191_21
355,2.035233333,lens3_191,RE2,191_21
360,1.979466667,lens3_191,RE2,191_21
365,1.9741,lens3_191,RE2,191_21
370,1.969066667,lens3_191,RE2,191_21
375,1.9996,lens3_191,RE2,191_21
380,2.081666667,lens3_191,RE2,191_21
385,2.141766667,lens3_191,RE2,191_21
390,2.221433333,lens3_191,RE2,191_21
395,2.281,lens3_191,RE2,191_21
400,2.2799,lens3_191,RE2,191_21
405,2.2861,lens3_191,RE2,191_21
410,2.249933333,lens3_191,RE2,191_21
415,2.2092,lens3_191,RE2,191_21
420,2.1835,lens3_191,RE2,191_21
425,2.130666667,lens3_191,RE2,191_21
430,2.091133333,lens3_191,RE2,191_21
435,2.076633333,lens3_191,RE2,191_21
440,2.059366667,lens3_191,RE2,191_21
445,2.0481,lens3_191,RE2,191_21
450,2.031,lens3_191,RE2,191_21
455,1.983566667,lens3_191,RE2,191_21
460,1.977033333,lens3_191,RE2,191_21
465,1.967733333,lens3_191,RE2,191_21
470,1.959533333,lens3_191,RE2,191_21
475,1.9191,lens3_191,RE2,191_21
480,1.9107,lens3_191,RE2,191_21
485,1.924733333,lens3_191,RE2,191_21
490,1.906033333,lens3_191,RE2,191_21
495,1.9006,lens3_191,RE2,191_21
500,1.889933333,lens3_191,RE2,191_21
505,1.854633333,lens3_191,RE2,191_21
510,1.8837,lens3_191,RE2,191_21
515,1.859433333,lens3_191,RE2,191_21
520,1.852866667,lens3_191,RE2,191_21
525,1.831633333,lens3_191,RE2,191_21
530,1.832766667,lens3_191,RE2,191_21
535,1.8197,lens3_191,RE2,191_21
540,1.810533333,lens3_191,RE2,191_21
545,1.7837,lens3_191,RE2,191_21
550,1.765,lens3_191,RE2,191_21
555,1.760733333,lens3_191,RE2,191_21
560,1.745,lens3_191,RE2,191_21
565,1.726733333,lens3_191,RE2,191_21
570,1.7388,lens3_191,RE2,191_21
575,1.724766667,lens3_191,RE2,191_21
580,1.714333333,lens3_191,RE2,191_21
585,1.7036,lens3_191,RE2,191_21
590,1.678433333,lens3_191,RE2,191_21
595,1.672333333,lens3_191,RE2,191_21
600,1.657366667,lens3_191,RE2,191_21
605,1.6317,lens3_191,RE2,191_21
610,1.626666667,lens3_191,RE2,191_21
615,1.591833333,lens3_191,RE2,191_21
620,1.5945,lens3_191,RE2,191_21
625,1.578066667,lens3_191,RE2,191_21
630,1.582566667,lens3_191,RE2,191_21
635,1.556333333,lens3_191,RE2,191_21
640,1.5336,lens3_191,RE2,191_21
645,1.522366667,lens3_191,RE2,191_21
650,1.526233333,lens3_191,RE2,191_21
655,1.517466667,lens3_191,RE2,191_21
660,1.5188,lens3_191,RE2,191_21
665,1.517533333,lens3_191,RE2,191_21
670,1.5148,lens3_191,RE2,191_21
675,1.5162,lens3_191,RE2,191_21
185,1.744966667,lens3_191,LE1,191_22
190,1.771766667,lens3_191,LE1,191_22
195,1.782766667,lens3_191,LE1,191_22
200,1.795733333,lens3_191,LE1,191_22
205,1.7878,lens3_191,LE1,191_22
210,1.803333333,lens3_191,LE1,191_22
215,1.815166667,lens3_191,LE1,191_22
220,1.847533333,lens3_191,LE1,191_22
225,1.884933333,lens3_191,LE1,191_22
230,1.940933333,lens3_191,LE1,191_22
235,1.984866667,lens3_191,LE1,191_22
240,1.998433333,lens3_191,LE1,191_22
245,1.992633333,lens3_191,LE1,191_22
250,1.967066667,lens3_191,LE1,191_22
255,1.9452,lens3_191,LE1,191_22
260,1.9334,lens3_191,LE1,191_22
265,1.944466667,lens3_191,LE1,191_22
270,1.9573,lens3_191,LE1,191_22
275,1.985366667,lens3_191,LE1,191_22
280,2.006,lens3_191,LE1,191_22
285,2.015966667,lens3_191,LE1,191_22
290,2.0247,lens3_191,LE1,191_22
295,2.034966667,lens3_191,LE1,191_22
300,2.0485,lens3_191,LE1,191_22
305,2.0613,lens3_191,LE1,191_22
310,2.0644,lens3_191,LE1,191_22
315,2.082733333,lens3_191,LE1,191_22
320,2.099366667,lens3_191,LE1,191_22
325,2.151566667,lens3_191,LE1,191_22
330,2.207,lens3_191,LE1,191_22
335,2.2279,lens3_191,LE1,191_22
340,2.233433333,lens3_191,LE1,191_22
345,2.201433333,lens3_191,LE1,191_22
350,2.1627,lens3_191,LE1,191_22
355,2.160733333,lens3_191,LE1,191_22
360,2.222866667,lens3_191,LE1,191_22
365,2.339666667,lens3_191,LE1,191_22
370,2.438833333,lens3_191,LE1,191_22
375,2.4897,lens3_191,LE1,191_22
380,2.479866667,lens3_191,LE1,191_22
385,2.438933333,lens3_191,LE1,191_22
390,2.418133333,lens3_191,LE1,191_22
395,2.361733333,lens3_191,LE1,191_22
400,2.3239,lens3_191,LE1,191_22
405,2.375833333,lens3_191,LE1,191_22
410,2.448066667,lens3_191,LE1,191_22
415,2.5174,lens3_191,LE1,191_22
420,2.571233333,lens3_191,LE1,191_22
425,2.634833333,lens3_191,LE1,191_22
430,2.6321,lens3_191,LE1,191_22
435,2.5708,lens3_191,LE1,191_22
440,2.483033333,lens3_191,LE1,191_22
445,2.418666667,lens3_191,LE1,191_22
450,2.333566667,lens3_191,LE1,191_22
455,2.2686,lens3_191,LE1,191_22
460,2.2285,lens3_191,LE1,191_22
465,2.178566667,lens3_191,LE1,191_22
470,2.1464,lens3_191,LE1,191_22
475,2.1358,lens3_191,LE1,191_22
480,2.155066667,lens3_191,LE1,191_22
485,2.140366667,lens3_191,LE1,191_22
490,2.144333333,lens3_191,LE1,191_22
495,2.156566667,lens3_191,LE1,191_22
500,2.140166667,lens3_191,LE1,191_22
505,2.1171,lens3_191,LE1,191_22
510,2.1204,lens3_191,LE1,191_22
515,2.121533333,lens3_191,LE1,191_22
520,2.0841,lens3_191,LE1,191_22
525,2.048666667,lens3_191,LE1,191_22
530,2.018333333,lens3_191,LE1,191_22
535,1.9907,lens3_191,LE1,191_22
540,1.980066667,lens3_191,LE1,191_22
545,1.961433333,lens3_191,LE1,191_22
550,1.939333333,lens3_191,LE1,191_22
555,1.9085,lens3_191,LE1,191_22
560,1.8884,lens3_191,LE1,191_22
565,1.895733333,lens3_191,LE1,191_22
570,1.880533333,lens3_191,LE1,191_22
575,1.871933333,lens3_191,LE1,191_22
580,1.856733333,lens3_191,LE1,191_22
585,1.8367,lens3_191,LE1,191_22
590,1.821366667,lens3_191,LE1,191_22
595,1.7952,lens3_191,LE1,191_22
600,1.7762,lens3_191,LE1,191_22
605,1.7356,lens3_191,LE1,191_22
610,1.738533333,lens3_191,LE1,191_22
615,1.712466667,lens3_191,LE1,191_22
620,1.6912,lens3_191,LE1,191_22
625,1.677533333,lens3_191,LE1,191_22
630,1.656833333,lens3_191,LE1,191_22
635,1.6243,lens3_191,LE1,191_22
640,1.613433333,lens3_191,LE1,191_22
645,1.586466667,lens3_191,LE1,191_22
185,2.227566667,lens3_191,LE2,191_22
190,2.270333333,lens3_191,LE2,191_22
195,2.2944,lens3_191,LE2,191_22
200,2.292466667,lens3_191,LE2,191_22
205,2.3095,lens3_191,LE2,191_22
210,2.3125,lens3_191,LE2,191_22
215,2.328766667,lens3_191,LE2,191_22
220,2.337933333,lens3_191,LE2,191_22
225,2.387066667,lens3_191,LE2,191_22
230,2.457633333,lens3_191,LE2,191_22
235,2.4926,lens3_191,LE2,191_22
240,2.536166667,lens3_191,LE2,191_22
245,2.5744,lens3_191,LE2,191_22
250,2.613066667,lens3_191,LE2,191_22
255,2.614233333,lens3_191,LE2,191_22
260,2.614766667,lens3_191,LE2,191_22
265,2.615566667,lens3_191,LE2,191_22
270,2.652933333,lens3_191,LE2,191_22
275,2.7118,lens3_191,LE2,191_22
280,2.7426,lens3_191,LE2,191_22
285,2.747733333,lens3_191,LE2,191_22
290,2.764266667,lens3_191,LE2,191_22
295,2.7975,lens3_191,LE2,191_22
300,2.855,lens3_191,LE2,191_22
305,2.8602,lens3_191,LE2,191_22
310,2.949466667,lens3_191,LE2,191_22
315,3.1445,lens3_191,LE2,191_22
320,3.2959,lens3_191,LE2,191_22
325,3.474966667,lens3_191,LE2,191_22
330,3.5825,lens3_191,LE2,191_22
335,3.679233333,lens3_191,LE2,191_22
340,3.752266667,lens3_191,LE2,191_22
345,3.732266667,lens3_191,LE2,191_22
350,3.692533333,lens3_191,LE2,191_22
355,3.567466667,lens3_191,LE2,191_22
360,3.4564,lens3_191,LE2,191_22
